UNITID,CIPCODE,MAJORNUM,AWLEVEL,XCTOTALT,CTOTALT,XCTOTALM,CTOTALM,XCTOTALW,CTOTALW,XCAIANT,CAIANT,XCAIANM,CAIANM,XCAIANW,CAIANW,XCASIAT,CASIAT,XCASIAM,CASIAM,XCASIAW,CASIAW,XCBKAAT,CBKAAT,XCBKAAM,CBKAAM,XCBKAAW,CBKAAW,XCHISPT,CHISPT,XCHISPM,CHISPM,XCHISPW,CHISPW,XCNHPIT,CNHPIT,XCNHPIM,CNHPIM,XCNHPIW,CNHPIW,XCWHITT,CWHITT,XCWHITM,CWHITM,XCWHITW,CWHITW,XC2MORT,C2MORT,XC2MORM,C2MORM,XC2MORW,C2MORW,XCUNKNT,CUNKNT,XCUNKNM,CUNKNM,XCUNKNW,CUNKNW,XCNRALT,CNRALT,XCNRALM,CNRALM,XCNRALW,CNRALW  ,YEAR
222567,22.0302,1,3,R,19,R,1,R,18,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,1,R,8,Z,0,Z,0,Z,0,R,10,Z,0,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,22.0303,1,2,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,22.0303,1,3,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,24.0102,1,3,R,356,R,139,R,217,R,2,R,2,R,0,R,32,R,14,R,18,R,30,R,14,R,16,R,127,R,47,R,80,R,1,R,0,R,1,R,149,R,55,R,94,Z,0,Z,0,Z,0,R,9,R,5,R,4,R,6,R,2,R,4,2020
222567,26.0101,1,3,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,27.0101,1,3,R,15,R,10,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,5,R,4,R,1,Z,0,Z,0,Z,0,R,8,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,31.0501,1,3,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,Z,0,2020
222567,40.0101,1,3,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,40.0801,1,3,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,41.0301,1,2,R,71,R,57,R,14,Z,0,Z,0,Z,0,R,1,R,1,R,0,R,8,R,5,R,3,R,22,R,19,R,3,Z,0,Z,0,Z,0,R,36,R,29,R,7,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,2,R,1,R,1,2020
222567,41.0301,1,3,R,62,R,50,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,5,R,3,R,19,R,17,R,2,Z,0,Z,0,Z,0,R,31,R,25,R,6,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,2,R,1,R,1,2020
222567,42.0101,1,3,R,11,R,2,R,9,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,0,R,2,R,2,R,0,R,2,Z,0,Z,0,Z,0,R,6,R,1,R,5,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,2020
222567,43.0104,1,3,R,17,R,9,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13,R,6,R,7,Z,0,Z,0,Z,0,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,43.0107,1,3,R,10,R,4,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,3,R,5,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,43.0107,1,21,R,17,R,13,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,4,R,3,R,1,Z,0,Z,0,Z,0,R,10,R,8,R,2,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,2020
222567,45.1101,1,3,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,47.0604,1,21,R,28,R,27,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,3,R,3,Z,0,R,9,R,9,Z,0,Z,0,Z,0,Z,0,R,15,R,14,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,48.0508,1,21,R,42,R,42,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,3,R,3,Z,0,R,19,R,19,Z,0,Z,0,Z,0,Z,0,R,16,R,16,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,1,R,1,Z,0,2020
222567,50.0501,1,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,50.0701,1,3,R,7,R,1,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,2020
222567,50.0901,1,3,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,50.0903,1,3,R,7,R,4,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,4,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,51.0,1,3,R,52,R,5,R,47,Z,0,Z,0,Z,0,R,7,R,2,R,5,R,4,Z,0,R,4,R,23,R,1,R,22,Z,0,Z,0,Z,0,R,15,R,1,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,2020
222567,51.0805,1,2,R,9,R,1,R,8,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,2,Z,0,R,2,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,51.0805,1,3,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,51.0805,1,21,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,51.0903,1,3,R,19,R,5,R,14,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,R,1,Z,0,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,2020
222567,51.0903,1,4,R,0,Z,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,Z,0,R,0,Z,0,Z,0,Z,0,2020
222567,51.0904,1,2,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,51.0904,1,3,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,51.0904,1,21,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,51.0908,1,3,R,13,R,4,R,9,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,7,Z,0,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,2020
222567,51.091,1,2,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,2020
222567,51.091,1,3,R,25,R,3,R,22,R,1,Z,0,R,1,R,1,R,1,Z,0,R,2,Z,0,R,2,R,9,Z,0,R,9,Z,0,Z,0,Z,0,R,12,R,2,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,51.091,1,4,R,0,Z,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,Z,0,R,0,Z,0,Z,0,Z,0,2020
222567,51.1501,1,2,R,14,R,12,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,4,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,7,R,6,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,2020
222567,51.1502,1,3,R,14,R,11,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,8,R,6,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,2020
222567,51.3801,1,3,R,126,R,19,R,107,R,2,R,2,Z,0,R,7,R,4,R,3,R,21,R,0,R,21,R,23,R,5,R,18,Z,0,Z,0,Z,0,R,61,R,8,R,53,Z,0,Z,0,Z,0,R,6,Z,0,R,6,R,6,Z,0,R,6,2020
222567,51.3901,1,2,R,26,R,3,R,23,R,1,Z,0,R,1,R,1,Z,0,R,1,R,4,Z,0,R,4,R,8,R,1,R,7,Z,0,Z,0,Z,0,R,11,R,2,R,9,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,2020
222567,51.3902,1,21,R,93,R,15,R,78,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,13,R,1,R,12,R,27,R,4,R,23,Z,0,Z,0,Z,0,R,40,R,7,R,33,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,9,R,1,R,8,2020
222567,52.0101,1,3,R,96,R,29,R,67,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,48,R,15,R,33,Z,0,Z,0,Z,0,R,36,R,10,R,26,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,4,Z,0,R,4,2020
222567,52.0201,1,2,R,30,R,28,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,14,R,0,R,7,R,6,R,1,Z,0,Z,0,Z,0,R,9,R,8,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,52.0201,1,3,R,31,R,30,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13,R,13,R,0,R,7,R,7,R,0,Z,0,Z,0,Z,0,R,11,R,10,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,52.0401,1,2,R,8,Z,0,R,8,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,2020
222567,52.0402,1,3,R,7,Z,0,R,7,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,2020
222567,52.0408,1,2,R,13,Z,0,R,13,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,2020
222567,54.0101,1,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222567,99.0,1,2,R,255,R,144,R,111,R,1,Z,0,R,1,R,10,R,1,R,9,R,41,R,28,R,13,R,81,R,46,R,35,Z,0,Z,0,Z,0,R,112,R,63,R,49,Z,0,Z,0,Z,0,R,7,R,4,R,3,R,3,R,2,R,1,2020
222567,99.0,1,3,R,985,R,359,R,626,R,7,R,6,R,1,R,58,R,23,R,35,R,103,R,43,R,60,R,345,R,131,R,214,R,1,R,0,R,1,R,421,R,141,R,280,Z,0,Z,0,Z,0,R,23,R,9,R,14,R,27,R,6,R,21,2020
222567,99.0,1,4,R,0,Z,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,Z,0,R,0,Z,0,Z,0,Z,0,2020
222567,99.0,1,21,R,218,R,122,R,96,Z,0,Z,0,Z,0,R,7,R,3,R,4,R,27,R,11,R,16,R,65,R,41,R,24,Z,0,Z,0,Z,0,R,102,R,58,R,44,Z,0,Z,0,Z,0,R,7,R,7,Z,0,R,10,R,2,R,8,2020
222576,1.0601,1,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2020
222576,1.0601,1,3,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2020
222576,1.0601,1,21,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2020
222576,9.0101,1,3,R,9,R,5,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,5,R,2,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2020
222576,10.0201,1,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
222576,10.0201,1,3,R,6,R,1,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,1,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2020
222576,10.0201,1,21,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2020
222576,10.0202,1,2,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2020
222576,10.0202,1,3,R,7,R,6,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2020
222576,10.0202,1,21,R,17,R,16,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,8,R,8,R,0,R,0,R,0,R,0,R,7,R,6,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2020
222576,11.0101,1,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2020
222576,11.0201,1,2,R,11,R,9,R,2,R,1,R,1,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,6,R,5,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2020
222576,11.0201,1,3,R,20,R,15,R,5,R,1,R,1,R,0,R,1,R,1,R,0,R,2,R,2,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,11,R,9,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,2020
222576,11.0201,1,21,R,66,R,45,R,21,R,3,R,3,R,0,R,6,R,6,R,0,R,4,R,3,R,1,R,13,R,5,R,8,R,0,R,0,R,0,R,37,R,26,R,11,R,2,R,1,R,1,R,1,R,1,R,0,R,0,R,0,R,0,2020
222576,12.0301,1,2,R,12,R,4,R,8,R,0,R,0,R,0,R,2,R,0,R,2,R,1,R,1,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,6,R,2,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2020
222576,12.0301,1,3,R,11,R,3,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,0,R,0,R,0,R,7,R,3,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2020
