UNITID,GRTYPE,CHRTSTAT,SECTION,COHORT,LINE,XGRTOTLT,GRTOTLT,XGRTOTLM,GRTOTLM,XGRTOTLW,GRTOTLW,XGRAIANT,GRAIANT,XGRAIANM,GRAIANM,XGRAIANW,GRAIANW,XGRASIAT,GRASIAT,XGRASIAM,GRASIAM,XGRASIAW,GRASIAW,XGRBKAAT,GRBKAAT,XGRBKAAM,GRBKAAM,XGRBKAAW,GRBKAAW,XGRHISPT,GRHISPT,XGRHISPM,GRHISPM,XGRHISPW,GRHISPW,XGRNHPIT,GRNHPIT,XGRNHPIM,GRNHPIM,XGRNHPIW,GRNHPIW,XGRWHITT,GRWHITT,XGRWHITM,GRWHITM,XGRWHITW,GRWHITW,XGR2MORT,GR2MORT,XGR2MORM,GR2MORM,XGR2MORW,GR2MORW,XGRUNKNT,GRUNKNT,XGRUNKNM,GRUNKNM,XGRUNKNW,GRUNKNW,XGRNRALT,GRNRALT,XGRNRALM,GRNRALM,XGRNRALW,GRNRALW,YEAR
223506,23,15,3,3,12A,R,134,R,52.0,R,82.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,8.0,R,4.0,R,4.0,R,59.0,R,21.0,R,38.0,R,0.0,R,0.0,R,0.0,R,53.0,R,20.0,R,33.0,R,4.0,R,1.0,R,3.0,R,2.0,R,1.0,R,1.0,R,7.0,R,4.0,R,3.0,2024
223506,41,31,1,1,999,R,8,R,5.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,R,0.0,R,0.0,R,0.0,R,5.0,R,3.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2024
223506,42,32,1,1,999,R,105,R,49.0,R,56.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,11.0,R,4.0,R,7.0,R,31.0,R,17.0,R,14.0,R,0.0,R,0.0,R,0.0,R,57.0,R,25.0,R,32.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,5.0,R,2.0,R,3.0,2024
223506,45,31,3,3,22,R,8,R,5.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,R,0.0,R,0.0,R,0.0,R,5.0,R,3.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2024
223506,46,32,3,3,23,R,105,R,49.0,R,56.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,11.0,R,4.0,R,7.0,R,31.0,R,17.0,R,14.0,R,0.0,R,0.0,R,0.0,R,57.0,R,25.0,R,32.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,5.0,R,2.0,R,3.0,2024
223816,27,10,4,4,10,R,332,R,138.0,R,194.0,R,4.0,R,1.0,R,3.0,R,8.0,R,5.0,R,3.0,R,90.0,R,39.0,R,51.0,R,106.0,R,51.0,R,55.0,R,7.0,R,1.0,R,6.0,R,96.0,R,35.0,R,61.0,R,13.0,R,5.0,R,8.0,R,8.0,R,1.0,R,7.0,R,0.0,R,0.0,R,0.0,2024
223816,28,11,4,4,45,R,1,Z,0.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2024
223816,29,12,4,4,50,R,331,R,138.0,R,193.0,R,4.0,R,1.0,R,3.0,R,8.0,R,5.0,R,3.0,R,89.0,R,39.0,R,50.0,R,106.0,R,51.0,R,55.0,R,7.0,R,1.0,R,6.0,R,96.0,R,35.0,R,61.0,R,13.0,R,5.0,R,8.0,R,8.0,R,1.0,R,7.0,R,0.0,R,0.0,R,0.0,2024
223816,30,13,4,4,29A,R,38,R,11.0,R,27.0,Z,0.0,Z,0.0,Z,0.0,R,2.0,R,1.0,R,1.0,R,3.0,R,1.0,R,2.0,R,14.0,R,5.0,R,9.0,R,1.0,Z,0.0,R,1.0,R,15.0,R,4.0,R,11.0,R,3.0,Z,0.0,R,3.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2024
223816,31,14,4,4,11A,R,2,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2024
