UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN,YEAR
225371,5,-2,1,R,2438,R,856,R,1582,R,15,R,5,R,10,R,37,R,18,R,19,R,172,R,57,R,115,R,625,R,210,R,415,R,6,R,2,R,4,R,1374,R,474,R,900,R,88,R,33,R,55,R,81,R,39,R,42,R,40,R,18,R,22,A,,A,,A,,A,,2023
225371,11,-2,1,R,1816,R,743,R,1073,R,14,R,5,R,9,R,25,R,8,R,17,R,79,R,25,R,54,R,524,R,212,R,312,R,6,R,1,R,5,R,943,R,405,R,538,R,77,R,29,R,48,R,131,R,51,R,80,R,17,R,7,R,10,A,,A,,A,,A,,2023
225371,19,-2,1,R,367,R,129,R,238,R,0,R,0,R,0,R,9,R,3,R,6,R,32,R,9,R,23,R,90,R,37,R,53,R,1,R,0,R,1,R,199,R,65,R,134,R,7,R,2,R,5,R,14,R,6,R,8,R,15,R,7,R,8,A,,A,,A,,A,,2023
225371,20,-2,1,R,2071,R,727,R,1344,R,15,R,5,R,10,R,28,R,15,R,13,R,140,R,48,R,92,R,535,R,173,R,362,R,5,R,2,R,3,R,1175,R,409,R,766,R,81,R,31,R,50,R,67,R,33,R,34,R,25,R,11,R,14,A,,A,,A,,A,,2023
225371,21,-2,999,R,1527,R,624,R,903,R,15,R,7,R,8,R,16,R,5,R,11,R,109,R,45,R,64,R,428,R,178,R,250,R,0,R,0,R,0,R,808,R,318,R,490,R,67,R,23,R,44,R,53,R,27,R,26,R,31,R,21,R,10,A,,A,,A,,A,,2023
225371,22,-2,1,R,1527,R,624,R,903,R,15,R,7,R,8,R,16,R,5,R,11,R,109,R,45,R,64,R,428,R,178,R,250,R,0,R,0,R,0,R,808,R,318,R,490,R,67,R,23,R,44,R,53,R,27,R,26,R,31,R,21,R,10,A,,A,,A,,A,,2023
225371,23,-2,1,R,1328,R,546,R,782,R,11,R,5,R,6,R,11,R,3,R,8,R,102,R,44,R,58,R,383,R,161,R,222,R,0,R,0,R,0,R,698,R,272,R,426,R,56,R,21,R,35,R,39,R,21,R,18,R,28,R,19,R,9,A,,A,,A,,A,,2023
225371,24,-2,1,R,334,R,165,R,169,R,0,R,0,R,0,R,2,R,0,R,2,R,28,R,16,R,12,R,107,R,52,R,55,R,0,R,0,R,0,R,165,R,81,R,84,R,16,R,5,R,11,R,7,R,3,R,4,R,9,R,8,R,1,A,,A,,A,,A,,2023
225371,25,-2,1,R,994,R,381,R,613,R,11,R,5,R,6,R,9,R,3,R,6,R,74,R,28,R,46,R,276,R,109,R,167,R,0,R,0,R,0,R,533,R,191,R,342,R,40,R,16,R,24,R,32,R,18,R,14,R,19,R,11,R,8,A,,A,,A,,A,,2023
225371,31,-2,1,R,199,R,78,R,121,R,4,R,2,R,2,R,5,R,2,R,3,R,7,R,1,R,6,R,45,R,17,R,28,R,0,R,0,R,0,R,110,R,46,R,64,R,11,R,2,R,9,R,14,R,6,R,8,R,3,R,2,R,1,A,,A,,A,,A,,2023
225371,39,-2,1,R,132,R,53,R,79,R,0,R,0,R,0,R,1,R,1,R,0,R,16,R,5,R,11,R,33,R,18,R,15,R,0,R,0,R,0,R,65,R,22,R,43,R,3,R,2,R,1,R,4,R,0,R,4,R,10,R,5,R,5,A,,A,,A,,A,,2023
225371,40,-2,1,R,862,R,328,R,534,R,11,R,5,R,6,R,8,R,2,R,6,R,58,R,23,R,35,R,243,R,91,R,152,R,0,R,0,R,0,R,468,R,169,R,299,R,37,R,14,R,23,R,28,R,18,R,10,R,9,R,6,R,3,A,,A,,A,,A,,2023
225371,41,-2,999,R,3180,R,1184,R,1996,R,15,R,3,R,12,R,51,R,22,R,29,R,175,R,56,R,119,R,869,R,307,R,562,R,12,R,3,R,9,R,1738,R,669,R,1069,R,117,R,46,R,71,R,167,R,66,R,101,R,36,R,12,R,24,A,,A,,A,,A,,2023
225371,42,-2,1,R,3180,R,1184,R,1996,R,15,R,3,R,12,R,51,R,22,R,29,R,175,R,56,R,119,R,869,R,307,R,562,R,12,R,3,R,9,R,1738,R,669,R,1069,R,117,R,46,R,71,R,167,R,66,R,101,R,36,R,12,R,24,A,,A,,A,,A,,2023
225371,43,-2,1,R,1563,R,519,R,1044,R,5,R,0,R,5,R,31,R,16,R,15,R,103,R,32,R,71,R,390,R,112,R,278,R,6,R,2,R,4,R,905,R,310,R,595,R,51,R,19,R,32,R,50,R,21,R,29,R,22,R,7,R,15,A,,A,,A,,A,,2023
225371,44,-2,1,R,119,R,44,R,75,R,1,R,0,R,1,R,3,R,1,R,2,R,5,R,3,R,2,R,41,R,11,R,30,R,0,R,0,R,0,R,64,R,27,R,37,R,3,R,2,R,1,R,1,R,0,R,1,R,1,R,0,R,1,A,,A,,A,,A,,2023
225371,45,-2,1,R,1444,R,475,R,969,R,4,R,0,R,4,R,28,R,15,R,13,R,98,R,29,R,69,R,349,R,101,R,248,R,6,R,2,R,4,R,841,R,283,R,558,R,48,R,17,R,31,R,49,R,21,R,28,R,21,R,7,R,14,A,,A,,A,,A,,2023
225371,51,-2,1,R,1617,R,665,R,952,R,10,R,3,R,7,R,20,R,6,R,14,R,72,R,24,R,48,R,479,R,195,R,284,R,6,R,1,R,5,R,833,R,359,R,474,R,66,R,27,R,39,R,117,R,45,R,72,R,14,R,5,R,9,A,,A,,A,,A,,2023
225371,59,-2,1,R,235,R,76,R,159,R,0,R,0,R,0,R,8,R,2,R,6,R,16,R,4,R,12,R,57,R,19,R,38,R,1,R,0,R,1,R,134,R,43,R,91,R,4,R,0,R,4,R,10,R,6,R,4,R,5,R,2,R,3,A,,A,,A,,A,,2023
225371,60,-2,1,R,1209,R,399,R,810,R,4,R,0,R,4,R,20,R,13,R,7,R,82,R,25,R,57,R,292,R,82,R,210,R,5,R,2,R,3,R,707,R,240,R,467,R,44,R,17,R,27,R,39,R,15,R,24,R,16,R,5,R,11,A,,A,,A,,A,,2023
225414,1,1,999,R,10463,R,3836,R,6627,R,15,R,7,R,8,R,798,R,355,R,443,R,823,R,244,R,579,R,4360,R,1425,R,2935,R,5,R,2,R,3,R,3205,R,1183,R,2022,R,324,R,127,R,197,R,119,R,61,R,58,R,814,R,432,R,382,R,0.0,A,,R,0.0,R,10463.0,2023
225414,2,2,1,R,7592,R,2783,R,4809,R,13,R,7,R,6,R,557,R,274,R,283,R,512,R,161,R,351,R,3618,R,1192,R,2426,R,4,R,2,R,2,R,2368,R,893,R,1475,R,222,R,87,R,135,R,90,R,49,R,41,R,208,R,118,R,90,R,0.0,A,,R,0.0,R,7592.0,2023
225414,3,-2,1,R,7548,R,2763,R,4785,R,13,R,7,R,6,R,550,R,270,R,280,R,507,R,158,R,349,R,3600,R,1187,R,2413,R,4,R,2,R,2,R,2357,R,888,R,1469,R,220,R,85,R,135,R,90,R,49,R,41,R,207,R,117,R,90,A,,A,,A,,A,,2023
225414,4,-2,1,R,379,R,158,R,221,R,0,R,0,R,0,R,51,R,24,R,27,R,22,R,11,R,11,R,178,R,69,R,109,R,1,R,0,R,1,R,109,R,47,R,62,R,10,R,2,R,8,R,5,R,3,R,2,R,3,R,2,R,1,A,,A,,A,,A,,2023
225414,5,-2,1,R,7169,R,2605,R,4564,R,13,R,7,R,6,R,499,R,246,R,253,R,485,R,147,R,338,R,3422,R,1118,R,2304,R,3,R,2,R,1,R,2248,R,841,R,1407,R,210,R,83,R,127,R,85,R,46,R,39,R,204,R,115,R,89,A,,A,,A,,A,,2023
225414,11,-2,1,R,44,R,20,R,24,R,0,R,0,R,0,R,7,R,4,R,3,R,5,R,3,R,2,R,18,R,5,R,13,R,0,R,0,R,0,R,11,R,5,R,6,R,2,R,2,R,0,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,,2023
225414,12,4,3,R,2871,R,1053,R,1818,R,2,R,0,R,2,R,241,R,81,R,160,R,311,R,83,R,228,R,742,R,233,R,509,R,1,R,0,R,1,R,837,R,290,R,547,R,102,R,40,R,62,R,29,R,12,R,17,R,606,R,314,R,292,R,0.0,A,,R,0.0,R,2871.0,2023
225414,19,-2,1,R,1638,R,612,R,1026,R,4,R,3,R,1,R,107,R,57,R,50,R,120,R,36,R,84,R,805,R,279,R,526,R,0,R,0,R,0,R,496,R,188,R,308,R,60,R,28,R,32,R,32,R,16,R,16,R,14,R,5,R,9,A,,A,,A,,A,,2023
225414,20,-2,1,R,5531,R,1993,R,3538,R,9,R,4,R,5,R,392,R,189,R,203,R,365,R,111,R,254,R,2617,R,839,R,1778,R,3,R,2,R,1,R,1752,R,653,R,1099,R,150,R,55,R,95,R,53,R,30,R,23,R,190,R,110,R,80,A,,A,,A,,A,,2023
225414,21,-2,999,R,4638,R,1773,R,2865,R,8,R,5,R,3,R,361,R,162,R,199,R,326,R,98,R,228,R,1809,R,619,R,1190,R,4,R,2,R,2,R,1427,R,553,R,874,R,157,R,51,R,106,R,56,R,25,R,31,R,490,R,258,R,232,A,,A,,A,,A,,2023
225414,22,-2,1,R,3600,R,1374,R,2226,R,8,R,5,R,3,R,298,R,142,R,156,R,243,R,80,R,163,R,1617,R,557,R,1060,R,4,R,2,R,2,R,1202,R,488,R,714,R,125,R,43,R,82,R,46,R,24,R,22,R,57,R,33,R,24,A,,A,,A,,A,,2023
225414,23,-2,1,R,3596,R,1372,R,2224,R,8,R,5,R,3,R,298,R,142,R,156,R,243,R,80,R,163,R,1615,R,556,R,1059,R,4,R,2,R,2,R,1201,R,488,R,713,R,125,R,43,R,82,R,46,R,24,R,22,R,56,R,32,R,24,A,,A,,A,,A,,2023
225414,24,-2,1,R,308,R,134,R,174,R,0,R,0,R,0,R,44,R,20,R,24,R,19,R,10,R,9,R,135,R,55,R,80,R,1,R,0,R,1,R,92,R,42,R,50,R,9,R,2,R,7,R,5,R,3,R,2,R,3,R,2,R,1,A,,A,,A,,A,,2023
225414,25,-2,1,R,3288,R,1238,R,2050,R,8,R,5,R,3,R,254,R,122,R,132,R,224,R,70,R,154,R,1480,R,501,R,979,R,3,R,2,R,1,R,1109,R,446,R,663,R,116,R,41,R,75,R,41,R,21,R,20,R,53,R,30,R,23,A,,A,,A,,A,,2023
225414,31,-2,1,R,4,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,,2023
225414,32,-2,3,R,1038,R,399,R,639,R,0,R,0,R,0,R,63,R,20,R,43,R,83,R,18,R,65,R,192,R,62,R,130,R,0,R,0,R,0,R,225,R,65,R,160,R,32,R,8,R,24,R,10,R,1,R,9,R,433,R,225,R,208,A,,A,,A,,A,,2023
225414,39,-2,1,R,937,R,365,R,572,R,2,R,2,R,0,R,66,R,34,R,32,R,72,R,22,R,50,R,444,R,166,R,278,R,0,R,0,R,0,R,283,R,112,R,171,R,38,R,16,R,22,R,18,R,8,R,10,R,14,R,5,R,9,A,,A,,A,,A,,2023
225414,40,-2,1,R,2351,R,873,R,1478,R,6,R,3,R,3,R,188,R,88,R,100,R,152,R,48,R,104,R,1036,R,335,R,701,R,3,R,2,R,1,R,826,R,334,R,492,R,78,R,25,R,53,R,23,R,13,R,10,R,39,R,25,R,14,A,,A,,A,,A,,2023
225414,41,-2,999,R,5825,R,2063,R,3762,R,7,R,2,R,5,R,437,R,193,R,244,R,497,R,146,R,351,R,2551,R,806,R,1745,R,1,R,0,R,1,R,1778,R,630,R,1148,R,167,R,76,R,91,R,63,R,36,R,27,R,324,R,174,R,150,A,,A,,A,,A,,2023
225414,42,-2,1,R,3992,R,1409,R,2583,R,5,R,2,R,3,R,259,R,132,R,127,R,269,R,81,R,188,R,2001,R,635,R,1366,R,0,R,0,R,0,R,1166,R,405,R,761,R,97,R,44,R,53,R,44,R,25,R,19,R,151,R,85,R,66,A,,A,,A,,A,,2023
225414,43,-2,1,R,3952,R,1391,R,2561,R,5,R,2,R,3,R,252,R,128,R,124,R,264,R,78,R,186,R,1985,R,631,R,1354,R,0,R,0,R,0,R,1156,R,400,R,756,R,95,R,42,R,53,R,44,R,25,R,19,R,151,R,85,R,66,A,,A,,A,,A,,2023
225414,44,-2,1,R,71,R,24,R,47,R,0,R,0,R,0,R,7,R,4,R,3,R,3,R,1,R,2,R,43,R,14,R,29,R,0,R,0,R,0,R,17,R,5,R,12,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,2023
225414,45,-2,1,R,3881,R,1367,R,2514,R,5,R,2,R,3,R,245,R,124,R,121,R,261,R,77,R,184,R,1942,R,617,R,1325,R,0,R,0,R,0,R,1139,R,395,R,744,R,94,R,42,R,52,R,44,R,25,R,19,R,151,R,85,R,66,A,,A,,A,,A,,2023
225414,51,-2,1,R,40,R,18,R,22,R,0,R,0,R,0,R,7,R,4,R,3,R,5,R,3,R,2,R,16,R,4,R,12,R,0,R,0,R,0,R,10,R,5,R,5,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,2023
225414,52,-2,3,R,1833,R,654,R,1179,R,2,R,0,R,2,R,178,R,61,R,117,R,228,R,65,R,163,R,550,R,171,R,379,R,1,R,0,R,1,R,612,R,225,R,387,R,70,R,32,R,38,R,19,R,11,R,8,R,173,R,89,R,84,A,,A,,A,,A,,2023
225414,59,-2,1,R,701,R,247,R,454,R,2,R,1,R,1,R,41,R,23,R,18,R,48,R,14,R,34,R,361,R,113,R,248,R,0,R,0,R,0,R,213,R,76,R,137,R,22,R,12,R,10,R,14,R,8,R,6,R,0,R,0,R,0,A,,A,,A,,A,,2023
225414,60,-2,1,R,3180,R,1120,R,2060,R,3,R,1,R,2,R,204,R,101,R,103,R,213,R,63,R,150,R,1581,R,504,R,1077,R,0,R,0,R,0,R,926,R,319,R,607,R,72,R,30,R,42,R,30,R,17,R,13,R,151,R,85,R,66,A,,A,,A,,A,,2023
225423,1,1,999,R,68706,R,27813,R,40893,R,103,R,48,R,55,R,7613,R,3631,R,3982,R,18573,R,6128,R,12445,R,24708,R,9986,R,14722,R,44,R,19,R,25,R,8276,R,3911,R,4365,R,1549,R,621,R,928,R,2492,R,1150,R,1342,R,5348,R,2319,R,3029,R,6.0,S,,S,,S,,2023
225423,2,2,1,R,68706,R,27813,R,40893,R,103,R,48,R,55,R,7613,R,3631,R,3982,R,18573,R,6128,R,12445,R,24708,R,9986,R,14722,R,44,R,19,R,25,R,8276,R,3911,R,4365,R,1549,R,621,R,928,R,2492,R,1150,R,1342,R,5348,R,2319,R,3029,R,6.0,S,,S,,S,,2023
225423,3,-2,1,R,56274,R,22614,R,33660,R,97,R,44,R,53,R,6111,R,2975,R,3136,R,16405,R,5363,R,11042,R,19281,R,7679,R,11602,R,41,R,19,R,22,R,6788,R,3270,R,3518,R,1293,R,514,R,779,R,1395,R,611,R,784,R,4863,R,2139,R,2724,A,,A,,A,,A,,2023
225423,4,-2,1,R,13203,R,5901,R,7302,R,28,R,14,R,14,R,1395,R,702,R,693,R,3399,R,1304,R,2095,R,5058,R,2222,R,2836,R,9,R,4,R,5,R,1396,R,729,R,667,R,284,R,115,R,169,R,401,R,201,R,200,R,1233,R,610,R,623,A,,A,,A,,A,,2023
225423,5,-2,1,R,43071,R,16713,R,26358,R,69,R,30,R,39,R,4716,R,2273,R,2443,R,13006,R,4059,R,8947,R,14223,R,5457,R,8766,R,32,R,15,R,17,R,5392,R,2541,R,2851,R,1009,R,399,R,610,R,994,R,410,R,584,R,3630,R,1529,R,2101,A,,A,,A,,A,,2023
225423,11,-2,1,R,12432,R,5199,R,7233,R,6,R,4,R,2,R,1502,R,656,R,846,R,2168,R,765,R,1403,R,5427,R,2307,R,3120,R,3,R,0,R,3,R,1488,R,641,R,847,R,256,R,107,R,149,R,1097,R,539,R,558,R,485,R,180,R,305,A,,A,,A,,A,,2023
225423,19,-2,1,R,4733,R,1908,R,2825,R,8,R,1,R,7,R,459,R,234,R,225,R,1661,R,518,R,1143,R,1285,R,523,R,762,R,6,R,4,R,2,R,684,R,354,R,330,R,149,R,54,R,95,R,159,R,63,R,96,R,322,R,157,R,165,A,,A,,A,,A,,2023
225423,20,-2,1,R,38338,R,14805,R,23533,R,61,R,29,R,32,R,4257,R,2039,R,2218,R,11345,R,3541,R,7804,R,12938,R,4934,R,8004,R,26,R,11,R,15,R,4708,R,2187,R,2521,R,860,R,345,R,515,R,835,R,347,R,488,R,3308,R,1372,R,1936,A,,A,,A,,A,,2023
225423,21,-2,999,R,16948,R,7446,R,9502,R,29,R,13,R,16,R,1725,R,908,R,817,R,4013,R,1443,R,2570,R,5801,R,2512,R,3289,R,13,R,6,R,7,R,1708,R,902,R,806,R,366,R,140,R,226,R,338,R,161,R,177,R,2955,R,1361,R,1594,A,,A,,A,,A,,2023
225423,22,-2,1,R,16948,R,7446,R,9502,R,29,R,13,R,16,R,1725,R,908,R,817,R,4013,R,1443,R,2570,R,5801,R,2512,R,3289,R,13,R,6,R,7,R,1708,R,902,R,806,R,366,R,140,R,226,R,338,R,161,R,177,R,2955,R,1361,R,1594,A,,A,,A,,A,,2023
225423,23,-2,1,R,15881,R,7053,R,8828,R,29,R,13,R,16,R,1655,R,875,R,780,R,3737,R,1350,R,2387,R,5241,R,2312,R,2929,R,13,R,6,R,7,R,1658,R,879,R,779,R,345,R,130,R,215,R,296,R,141,R,155,R,2907,R,1347,R,1560,A,,A,,A,,A,,2023
225423,24,-2,1,R,5799,R,2793,R,3006,R,11,R,4,R,7,R,625,R,328,R,297,R,1183,R,473,R,710,R,2275,R,1086,R,1189,R,5,R,1,R,4,R,547,R,307,R,240,R,109,R,45,R,64,R,153,R,76,R,77,R,891,R,473,R,418,A,,A,,A,,A,,2023
225423,25,-2,1,R,10082,R,4260,R,5822,R,18,R,9,R,9,R,1030,R,547,R,483,R,2554,R,877,R,1677,R,2966,R,1226,R,1740,R,8,R,5,R,3,R,1111,R,572,R,539,R,236,R,85,R,151,R,143,R,65,R,78,R,2016,R,874,R,1142,A,,A,,A,,A,,2023
225423,31,-2,1,R,1067,R,393,R,674,R,0,R,0,R,0,R,70,R,33,R,37,R,276,R,93,R,183,R,560,R,200,R,360,R,0,R,0,R,0,R,50,R,23,R,27,R,21,R,10,R,11,R,42,R,20,R,22,R,48,R,14,R,34,A,,A,,A,,A,,2023
225423,39,-2,1,R,1756,R,769,R,987,R,6,R,1,R,5,R,153,R,86,R,67,R,589,R,213,R,376,R,434,R,169,R,265,R,5,R,4,R,1,R,221,R,134,R,87,R,71,R,27,R,44,R,39,R,19,R,20,R,238,R,116,R,122,A,,A,,A,,A,,2023
225423,40,-2,1,R,8326,R,3491,R,4835,R,12,R,8,R,4,R,877,R,461,R,416,R,1965,R,664,R,1301,R,2532,R,1057,R,1475,R,3,R,1,R,2,R,890,R,438,R,452,R,165,R,58,R,107,R,104,R,46,R,58,R,1778,R,758,R,1020,A,,A,,A,,A,,2023
225423,41,-2,999,R,51758,R,20367,R,31391,R,74,R,35,R,39,R,5888,R,2723,R,3165,R,14560,R,4685,R,9875,R,18907,R,7474,R,11433,R,31,R,13,R,18,R,6568,R,3009,R,3559,R,1183,R,481,R,702,R,2154,R,989,R,1165,R,2393,R,958,R,1435,A,,A,,A,,A,,2023
225423,42,-2,1,R,51758,R,20367,R,31391,R,74,R,35,R,39,R,5888,R,2723,R,3165,R,14560,R,4685,R,9875,R,18907,R,7474,R,11433,R,31,R,13,R,18,R,6568,R,3009,R,3559,R,1183,R,481,R,702,R,2154,R,989,R,1165,R,2393,R,958,R,1435,A,,A,,A,,A,,2023
225423,43,-2,1,R,40393,R,15561,R,24832,R,68,R,31,R,37,R,4456,R,2100,R,2356,R,12668,R,4013,R,8655,R,14040,R,5367,R,8673,R,28,R,13,R,15,R,5130,R,2391,R,2739,R,948,R,384,R,564,R,1099,R,470,R,629,R,1956,R,792,R,1164,A,,A,,A,,A,,2023
225423,44,-2,1,R,7404,R,3108,R,4296,R,17,R,10,R,7,R,770,R,374,R,396,R,2216,R,831,R,1385,R,2783,R,1136,R,1647,R,4,R,3,R,1,R,849,R,422,R,427,R,175,R,70,R,105,R,248,R,125,R,123,R,342,R,137,R,205,A,,A,,A,,A,,2023
225423,45,-2,1,R,32989,R,12453,R,20536,R,51,R,21,R,30,R,3686,R,1726,R,1960,R,10452,R,3182,R,7270,R,11257,R,4231,R,7026,R,24,R,10,R,14,R,4281,R,1969,R,2312,R,773,R,314,R,459,R,851,R,345,R,506,R,1614,R,655,R,959,A,,A,,A,,A,,2023
225423,51,-2,1,R,11365,R,4806,R,6559,R,6,R,4,R,2,R,1432,R,623,R,809,R,1892,R,672,R,1220,R,4867,R,2107,R,2760,R,3,R,0,R,3,R,1438,R,618,R,820,R,235,R,97,R,138,R,1055,R,519,R,536,R,437,R,166,R,271,A,,A,,A,,A,,2023
225423,59,-2,1,R,2977,R,1139,R,1838,R,2,R,0,R,2,R,306,R,148,R,158,R,1072,R,305,R,767,R,851,R,354,R,497,R,1,R,0,R,1,R,463,R,220,R,243,R,78,R,27,R,51,R,120,R,44,R,76,R,84,R,41,R,43,A,,A,,A,,A,,2023
225423,60,-2,1,R,30012,R,11314,R,18698,R,49,R,21,R,28,R,3380,R,1578,R,1802,R,9380,R,2877,R,6503,R,10406,R,3877,R,6529,R,23,R,10,R,13,R,3818,R,1749,R,2069,R,695,R,287,R,408,R,731,R,301,R,430,R,1530,R,614,R,916,A,,A,,A,,A,,2023
225432,1,1,999,R,17295,R,6432,R,10863,R,18,R,8,R,10,R,1525,R,797,R,728,R,3376,R,1072,R,2304,R,9267,R,3178,R,6089,R,11,R,5,R,6,R,2113,R,958,R,1155,R,439,R,167,R,272,R,122,R,47,R,75,R,424,R,200,R,224,R,0.0,A,,R,0.0,R,17295.0,2023
225432,2,2,1,R,15483,R,5739,R,9744,R,16,R,7,R,9,R,1353,R,715,R,638,R,2794,R,874,R,1920,R,8632,R,2946,R,5686,R,10,R,5,R,5,R,1853,R,845,R,1008,R,378,R,146,R,232,R,108,R,42,R,66,R,339,R,159,R,180,R,0.0,A,,R,0.0,R,15483.0,2023
225432,3,-2,1,R,15246,R,5655,R,9591,R,16,R,7,R,9,R,1306,R,696,R,610,R,2758,R,862,R,1896,R,8553,R,2923,R,5630,R,10,R,5,R,5,R,1801,R,828,R,973,R,373,R,142,R,231,R,101,R,38,R,63,R,328,R,154,R,174,A,,A,,A,,A,,2023
225432,4,-2,1,R,1448,R,663,R,785,R,1,R,0,R,1,R,149,R,85,R,64,R,122,R,69,R,53,R,1032,R,427,R,605,R,1,R,0,R,1,R,78,R,48,R,30,R,26,R,13,R,13,R,17,R,9,R,8,R,22,R,12,R,10,A,,A,,A,,A,,2023
225432,5,-2,1,R,13798,R,4992,R,8806,R,15,R,7,R,8,R,1157,R,611,R,546,R,2636,R,793,R,1843,R,7521,R,2496,R,5025,R,9,R,5,R,4,R,1723,R,780,R,943,R,347,R,129,R,218,R,84,R,29,R,55,R,306,R,142,R,164,A,,A,,A,,A,,2023
225432,11,-2,1,R,237,R,84,R,153,R,0,R,0,R,0,R,47,R,19,R,28,R,36,R,12,R,24,R,79,R,23,R,56,R,0,R,0,R,0,R,52,R,17,R,35,R,5,R,4,R,1,R,7,R,4,R,3,R,11,R,5,R,6,A,,A,,A,,A,,2023
225432,12,4,3,R,1812,R,693,R,1119,R,2,R,1,R,1,R,172,R,82,R,90,R,582,R,198,R,384,R,635,R,232,R,403,R,1,R,0,R,1,R,260,R,113,R,147,R,61,R,21,R,40,R,14,R,5,R,9,R,85,R,41,R,44,R,0.0,A,,R,0.0,R,1812.0,2023
225432,19,-2,1,R,3112,R,1131,R,1981,R,2,R,0,R,2,R,299,R,146,R,153,R,628,R,193,R,435,R,1519,R,496,R,1023,R,5,R,3,R,2,R,454,R,209,R,245,R,83,R,36,R,47,R,32,R,7,R,25,R,90,R,41,R,49,A,,A,,A,,A,,2023
225432,20,-2,1,R,10686,R,3861,R,6825,R,13,R,7,R,6,R,858,R,465,R,393,R,2008,R,600,R,1408,R,6002,R,2000,R,4002,R,4,R,2,R,2,R,1269,R,571,R,698,R,264,R,93,R,171,R,52,R,22,R,30,R,216,R,101,R,115,A,,A,,A,,A,,2023
225432,21,-2,999,R,7045,R,2753,R,4292,R,6,R,4,R,2,R,632,R,339,R,293,R,1090,R,390,R,700,R,4044,R,1429,R,2615,R,6,R,4,R,2,R,779,R,362,R,417,R,182,R,79,R,103,R,41,R,12,R,29,R,265,R,134,R,131,A,,A,,A,,A,,2023
225432,22,-2,1,R,6890,R,2695,R,4195,R,5,R,4,R,1,R,619,R,336,R,283,R,1059,R,375,R,684,R,3997,R,1415,R,2582,R,6,R,4,R,2,R,760,R,358,R,402,R,175,R,77,R,98,R,41,R,12,R,29,R,228,R,114,R,114,A,,A,,A,,A,,2023
225432,23,-2,1,R,6871,R,2688,R,4183,R,5,R,4,R,1,R,616,R,335,R,281,R,1058,R,374,R,684,R,3993,R,1414,R,2579,R,6,R,4,R,2,R,753,R,357,R,396,R,175,R,77,R,98,R,41,R,12,R,29,R,224,R,111,R,113,A,,A,,A,,A,,2023
225432,24,-2,1,R,1248,R,587,R,661,R,0,R,0,R,0,R,127,R,73,R,54,R,96,R,56,R,40,R,905,R,390,R,515,R,1,R,0,R,1,R,67,R,41,R,26,R,20,R,10,R,10,R,14,R,6,R,8,R,18,R,11,R,7,A,,A,,A,,A,,2023
225432,25,-2,1,R,5623,R,2101,R,3522,R,5,R,4,R,1,R,489,R,262,R,227,R,962,R,318,R,644,R,3088,R,1024,R,2064,R,5,R,4,R,1,R,686,R,316,R,370,R,155,R,67,R,88,R,27,R,6,R,21,R,206,R,100,R,106,A,,A,,A,,A,,2023
225432,31,-2,1,R,19,R,7,R,12,R,0,R,0,R,0,R,3,R,1,R,2,R,1,R,1,R,0,R,4,R,1,R,3,R,0,R,0,R,0,R,7,R,1,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,3,R,1,A,,A,,A,,A,,2023
225432,32,-2,3,R,155,R,58,R,97,R,1,R,0,R,1,R,13,R,3,R,10,R,31,R,15,R,16,R,47,R,14,R,33,R,0,R,0,R,0,R,19,R,4,R,15,R,7,R,2,R,5,R,0,R,0,R,0,R,37,R,20,R,17,A,,A,,A,,A,,2023
225432,39,-2,1,R,1219,R,495,R,724,R,1,R,0,R,1,R,119,R,63,R,56,R,245,R,77,R,168,R,565,R,205,R,360,R,2,R,2,R,0,R,179,R,93,R,86,R,38,R,20,R,18,R,12,R,3,R,9,R,58,R,32,R,26,A,,A,,A,,A,,2023
