UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN ,YEAR
225520,5,-2,1,R,1777,R,468,R,1309,R,3,Z,0,R,3,R,16,R,8,R,8,R,72,R,22,R,50,R,953,R,212,R,741,Z,0,Z,0,Z,0,R,651,R,204,R,447,R,61,R,13,R,48,Z,0,Z,0,Z,0,R,21,R,9,R,12,A,,A,,A,,A,,2022
225520,11,-2,1,R,2462,R,1119,R,1343,R,10,R,4,R,6,R,33,R,16,R,17,R,53,R,23,R,30,R,1142,R,513,R,629,R,1,R,1,Z,0,R,1173,R,538,R,635,R,43,R,20,R,23,R,3,R,2,R,1,R,4,R,2,R,2,A,,A,,A,,A,,2022
225520,19,-2,1,R,265,R,74,R,191,Z,0,Z,0,Z,0,R,6,R,4,R,2,R,17,R,4,R,13,R,118,R,25,R,93,Z,0,Z,0,Z,0,R,110,R,39,R,71,R,11,R,1,R,10,Z,0,Z,0,Z,0,R,3,R,1,R,2,A,,A,,A,,A,,2022
225520,20,-2,1,R,1512,R,394,R,1118,R,3,Z,0,R,3,R,10,R,4,R,6,R,55,R,18,R,37,R,835,R,187,R,648,Z,0,Z,0,Z,0,R,541,R,165,R,376,R,50,R,12,R,38,Z,0,Z,0,Z,0,R,18,R,8,R,10,A,,A,,A,,A,,2022
225520,21,-2,999,R,1189,R,412,R,777,R,2,Z,0,R,2,R,13,R,10,R,3,R,38,R,15,R,23,R,629,R,186,R,443,R,1,Z,0,R,1,R,429,R,161,R,268,R,40,R,19,R,21,Z,0,Z,0,Z,0,R,37,R,21,R,16,A,,A,,A,,A,,2022
225520,22,-2,1,R,1189,R,412,R,777,R,2,Z,0,R,2,R,13,R,10,R,3,R,38,R,15,R,23,R,629,R,186,R,443,R,1,Z,0,R,1,R,429,R,161,R,268,R,40,R,19,R,21,Z,0,Z,0,Z,0,R,37,R,21,R,16,A,,A,,A,,A,,2022
225520,23,-2,1,R,1103,R,392,R,711,R,1,Z,0,R,1,R,11,R,8,R,3,R,36,R,15,R,21,R,594,R,180,R,414,R,1,Z,0,R,1,R,385,R,150,R,235,R,40,R,19,R,21,Z,0,Z,0,Z,0,R,35,R,20,R,15,A,,A,,A,,A,,2022
225520,24,-2,1,R,434,R,179,R,255,Z,0,Z,0,Z,0,R,4,R,3,R,1,R,14,R,8,R,6,R,242,R,88,R,154,R,1,Z,0,R,1,R,139,R,59,R,80,R,16,R,9,R,7,Z,0,Z,0,Z,0,R,18,R,12,R,6,A,,A,,A,,A,,2022
225520,25,-2,1,R,669,R,213,R,456,R,1,Z,0,R,1,R,7,R,5,R,2,R,22,R,7,R,15,R,352,R,92,R,260,Z,0,Z,0,Z,0,R,246,R,91,R,155,R,24,R,10,R,14,Z,0,Z,0,Z,0,R,17,R,8,R,9,A,,A,,A,,A,,2022
225520,31,-2,1,R,86,R,20,R,66,R,1,Z,0,R,1,R,2,R,2,Z,0,R,2,Z,0,R,2,R,35,R,6,R,29,Z,0,Z,0,Z,0,R,44,R,11,R,33,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,A,,A,,A,,A,,2022
225520,39,-2,1,R,93,R,28,R,65,Z,0,Z,0,Z,0,R,5,R,4,R,1,R,3,Z,0,R,3,R,41,R,9,R,32,Z,0,Z,0,Z,0,R,37,R,13,R,24,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,3,R,1,R,2,A,,A,,A,,A,,2022
225520,40,-2,1,R,576,R,185,R,391,R,1,Z,0,R,1,R,2,R,1,R,1,R,19,R,7,R,12,R,311,R,83,R,228,Z,0,Z,0,Z,0,R,209,R,78,R,131,R,20,R,9,R,11,Z,0,Z,0,Z,0,R,14,R,7,R,7,A,,A,,A,,A,,2022
225520,41,-2,999,R,3708,R,1426,R,2282,R,11,R,4,R,7,R,43,R,17,R,26,R,108,R,40,R,68,R,1827,R,665,R,1162,R,1,R,1,Z,0,R,1621,R,668,R,953,R,86,R,25,R,61,R,3,R,2,R,1,R,8,R,4,R,4,A,,A,,A,,A,,2022
225520,42,-2,1,R,3708,R,1426,R,2282,R,11,R,4,R,7,R,43,R,17,R,26,R,108,R,40,R,68,R,1827,R,665,R,1162,R,1,R,1,Z,0,R,1621,R,668,R,953,R,86,R,25,R,61,R,3,R,2,R,1,R,8,R,4,R,4,A,,A,,A,,A,,2022
225520,43,-2,1,R,1332,R,327,R,1005,R,2,Z,0,R,2,R,12,R,3,R,9,R,57,R,17,R,40,R,720,R,158,R,562,Z,0,Z,0,Z,0,R,492,R,141,R,351,R,43,R,5,R,38,Z,0,Z,0,Z,0,R,6,R,3,R,3,A,,A,,A,,A,,2022
225520,44,-2,1,R,224,R,72,R,152,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,7,R,2,R,5,R,119,R,38,R,81,Z,0,Z,0,Z,0,R,87,R,28,R,59,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,2,R,2,Z,0,A,,A,,A,,A,,2022
225520,45,-2,1,R,1108,R,255,R,853,R,2,Z,0,R,2,R,9,R,3,R,6,R,50,R,15,R,35,R,601,R,120,R,481,Z,0,Z,0,Z,0,R,405,R,113,R,292,R,37,R,3,R,34,Z,0,Z,0,Z,0,R,4,R,1,R,3,A,,A,,A,,A,,2022
225520,51,-2,1,R,2376,R,1099,R,1277,R,9,R,4,R,5,R,31,R,14,R,17,R,51,R,23,R,28,R,1107,R,507,R,600,R,1,R,1,Z,0,R,1129,R,527,R,602,R,43,R,20,R,23,R,3,R,2,R,1,R,2,R,1,R,1,A,,A,,A,,A,,2022
225520,59,-2,1,R,172,R,46,R,126,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,14,R,4,R,10,R,77,R,16,R,61,Z,0,Z,0,Z,0,R,73,R,26,R,47,R,7,Z,0,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,2022
225520,60,-2,1,R,936,R,209,R,727,R,2,Z,0,R,2,R,8,R,3,R,5,R,36,R,11,R,25,R,524,R,104,R,420,Z,0,Z,0,Z,0,R,332,R,87,R,245,R,30,R,3,R,27,Z,0,Z,0,Z,0,R,4,R,1,R,3,A,,A,,A,,A,,2022
226019,1,1,999,R,6799,R,2688,R,4111,R,30,R,7,R,23,R,92,R,37,R,55,R,1302,R,507,R,795,R,1535,R,612,R,923,R,3,R,1,R,2,R,3405,R,1338,R,2067,R,251,R,92,R,159,R,66,R,37,R,29,R,115,R,57,R,58,R,0.0,A,,R,0.0,R,6799.0,2022
226019,2,2,1,R,6799,R,2688,R,4111,R,30,R,7,R,23,R,92,R,37,R,55,R,1302,R,507,R,795,R,1535,R,612,R,923,R,3,R,1,R,2,R,3405,R,1338,R,2067,R,251,R,92,R,159,R,66,R,37,R,29,R,115,R,57,R,58,R,0.0,A,,R,0.0,R,6799.0,2022
226019,3,-2,1,R,4462,R,1695,R,2767,R,23,R,5,R,18,R,38,R,12,R,26,R,980,R,365,R,615,R,919,R,333,R,586,R,1,R,1,R,0,R,2232,R,860,R,1372,R,161,R,63,R,98,R,11,R,7,R,4,R,97,R,49,R,48,A,,A,,A,,A,,2022
226019,4,-2,1,R,1026,R,486,R,540,R,6,R,2,R,4,R,2,R,1,R,1,R,195,R,109,R,86,R,255,R,106,R,149,R,1,R,1,R,0,R,500,R,232,R,268,R,39,R,17,R,22,R,0,R,0,R,0,R,28,R,18,R,10,A,,A,,A,,A,,2022
226019,5,-2,1,R,3436,R,1209,R,2227,R,17,R,3,R,14,R,36,R,11,R,25,R,785,R,256,R,529,R,664,R,227,R,437,R,0,R,0,R,0,R,1732,R,628,R,1104,R,122,R,46,R,76,R,11,R,7,R,4,R,69,R,31,R,38,A,,A,,A,,A,,2022
226019,11,-2,1,R,2337,R,993,R,1344,R,7,R,2,R,5,R,54,R,25,R,29,R,322,R,142,R,180,R,616,R,279,R,337,R,2,Z,0,R,2,R,1173,R,478,R,695,R,90,R,29,R,61,R,55,R,30,R,25,R,18,R,8,R,10,A,,A,,A,,A,,2022
226019,19,-2,1,R,422,R,181,R,241,R,1,R,0,R,1,R,7,R,3,R,4,R,116,R,56,R,60,R,47,R,23,R,24,R,0,R,0,R,0,R,225,R,88,R,137,R,21,R,8,R,13,R,3,R,2,R,1,R,2,R,1,R,1,A,,A,,A,,A,,2022
226019,20,-2,1,R,3014,R,1028,R,1986,R,16,R,3,R,13,R,29,R,8,R,21,R,669,R,200,R,469,R,617,R,204,R,413,R,0,R,0,R,0,R,1507,R,540,R,967,R,101,R,38,R,63,R,8,R,5,R,3,R,67,R,30,R,37,A,,A,,A,,A,,2022
226019,21,-2,999,R,2402,R,1048,R,1354,R,11,R,4,R,7,R,14,R,5,R,9,R,520,R,229,R,291,R,524,R,223,R,301,R,1,R,1,R,0,R,1188,R,517,R,671,R,82,R,31,R,51,R,6,R,4,R,2,R,56,R,34,R,22,A,,A,,A,,A,,2022
226019,22,-2,1,R,2402,R,1048,R,1354,R,11,R,4,R,7,R,14,R,5,R,9,R,520,R,229,R,291,R,524,R,223,R,301,R,1,R,1,R,0,R,1188,R,517,R,671,R,82,R,31,R,51,R,6,R,4,R,2,R,56,R,34,R,22,A,,A,,A,,A,,2022
226019,23,-2,1,R,2318,R,1025,R,1293,R,11,R,4,R,7,R,13,R,5,R,8,R,507,R,225,R,282,R,494,R,219,R,275,R,1,R,1,R,0,R,1155,R,505,R,650,R,80,R,30,R,50,R,2,R,2,R,0,R,55,R,34,R,21,A,,A,,A,,A,,2022
226019,24,-2,1,R,805,R,392,R,413,R,5,R,2,R,3,R,2,R,1,R,1,R,137,R,80,R,57,R,209,R,92,R,117,R,1,R,1,R,0,R,398,R,190,R,208,R,27,R,9,R,18,R,0,R,0,R,0,R,26,R,17,R,9,A,,A,,A,,A,,2022
226019,25,-2,1,R,1513,R,633,R,880,R,6,R,2,R,4,R,11,R,4,R,7,R,370,R,145,R,225,R,285,R,127,R,158,R,0,R,0,R,0,R,757,R,315,R,442,R,53,R,21,R,32,R,2,R,2,R,0,R,29,R,17,R,12,A,,A,,A,,A,,2022
226019,31,-2,1,R,84,R,23,R,61,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,13,R,4,R,9,R,30,R,4,R,26,Z,0,Z,0,Z,0,R,33,R,12,R,21,R,2,R,1,R,1,R,4,R,2,R,2,R,1,Z,0,R,1,A,,A,,A,,A,,2022
226019,39,-2,1,R,228,R,100,R,128,R,0,R,0,R,0,R,4,R,3,R,1,R,68,R,34,R,34,R,21,R,12,R,9,R,0,R,0,R,0,R,124,R,48,R,76,R,10,R,2,R,8,R,1,R,1,R,0,R,0,R,0,R,0,A,,A,,A,,A,,2022
226019,40,-2,1,R,1285,R,533,R,752,R,6,R,2,R,4,R,7,R,1,R,6,R,302,R,111,R,191,R,264,R,115,R,149,R,0,R,0,R,0,R,633,R,267,R,366,R,43,R,19,R,24,R,1,R,1,R,0,R,29,R,17,R,12,A,,A,,A,,A,,2022
226019,41,-2,999,R,4397,R,1640,R,2757,R,19,R,3,R,16,R,78,R,32,R,46,R,782,R,278,R,504,R,1011,R,389,R,622,R,2,R,0,R,2,R,2217,R,821,R,1396,R,169,R,61,R,108,R,60,R,33,R,27,R,59,R,23,R,36,A,,A,,A,,A,,2022
226019,42,-2,1,R,4397,R,1640,R,2757,R,19,R,3,R,16,R,78,R,32,R,46,R,782,R,278,R,504,R,1011,R,389,R,622,R,2,R,0,R,2,R,2217,R,821,R,1396,R,169,R,61,R,108,R,60,R,33,R,27,R,59,R,23,R,36,A,,A,,A,,A,,2022
226019,43,-2,1,R,2144,R,670,R,1474,R,12,R,1,R,11,R,25,R,7,R,18,R,473,R,140,R,333,R,425,R,114,R,311,R,0,R,0,R,0,R,1077,R,355,R,722,R,81,R,33,R,48,R,9,R,5,R,4,R,42,R,15,R,27,A,,A,,A,,A,,2022
226019,44,-2,1,R,221,R,94,R,127,R,1,R,0,R,1,R,0,R,0,R,0,R,58,R,29,R,29,R,46,R,14,R,32,R,0,R,0,R,0,R,102,R,42,R,60,R,12,R,8,R,4,R,0,R,0,R,0,R,2,R,1,R,1,A,,A,,A,,A,,2022
226019,45,-2,1,R,1923,R,576,R,1347,R,11,R,1,R,10,R,25,R,7,R,18,R,415,R,111,R,304,R,379,R,100,R,279,R,0,Z,0,R,0,R,975,R,313,R,662,R,69,R,25,R,44,R,9,R,5,R,4,R,40,R,14,R,26,A,,A,,A,,A,,2022
226019,51,-2,1,R,2253,R,970,R,1283,R,7,R,2,R,5,R,53,R,25,R,28,R,309,R,138,R,171,R,586,R,275,R,311,R,2,Z,0,R,2,R,1140,R,466,R,674,R,88,R,28,R,60,R,51,R,28,R,23,R,17,R,8,R,9,A,,A,,A,,A,,2022
226019,59,-2,1,R,194,R,81,R,113,R,1,Z,0,R,1,R,3,Z,0,R,3,R,48,R,22,R,26,R,26,R,11,R,15,R,0,Z,0,R,0,R,101,R,40,R,61,R,11,R,6,R,5,R,2,R,1,R,1,R,2,R,1,R,1,A,,A,,A,,A,,2022
226019,60,-2,1,R,1729,R,495,R,1234,R,10,R,1,R,9,R,22,R,7,R,15,R,367,R,89,R,278,R,353,R,89,R,264,R,0,Z,0,R,0,R,874,R,273,R,601,R,58,R,19,R,39,R,7,R,4,R,3,R,38,R,13,R,25,A,,A,,A,,A,,2022
226091,1,1,999,R,22229,R,7154,R,15075,R,65,R,21,R,44,R,786,R,336,R,450,R,5398,R,1421,R,3977,R,4845,R,1507,R,3338,R,10,R,5,R,5,R,9219,R,2892,R,6327,R,616,R,184,R,432,R,429,R,173,R,256,R,861,R,615,R,246,R,0.0,A,,R,0.0,R,22229.0,2022
226091,2,2,1,R,10143,R,4025,R,6118,R,32,R,14,R,18,R,487,R,231,R,256,R,2552,R,857,R,1695,R,2303,R,913,R,1390,R,4,R,2,R,2,R,4047,R,1701,R,2346,R,337,R,129,R,208,R,292,R,132,R,160,R,89,R,46,R,43,R,0.0,A,,R,0.0,R,10143.0,2022
226091,3,-2,1,R,9479,R,3775,R,5704,R,32,R,14,R,18,R,447,R,216,R,231,R,2509,R,847,R,1662,R,2115,R,840,R,1275,R,4,R,2,R,2,R,3746,R,1587,R,2159,R,314,R,123,R,191,R,227,R,102,R,125,R,85,R,44,R,41,A,,A,,A,,A,,2022
226091,4,-2,1,R,1701,R,759,R,942,R,5,R,3,R,2,R,74,R,36,R,38,R,560,R,220,R,340,R,384,R,173,R,211,R,1,R,1,R,0,R,486,R,236,R,250,R,59,R,30,R,29,R,109,R,49,R,60,R,23,R,11,R,12,A,,A,,A,,A,,2022
226091,5,-2,1,R,7778,R,3016,R,4762,R,27,R,11,R,16,R,373,R,180,R,193,R,1949,R,627,R,1322,R,1731,R,667,R,1064,R,3,R,1,R,2,R,3260,R,1351,R,1909,R,255,R,93,R,162,R,118,R,53,R,65,R,62,R,33,R,29,A,,A,,A,,A,,2022
226091,11,-2,1,R,664,R,250,R,414,R,0,R,0,R,0,R,40,R,15,R,25,R,43,R,10,R,33,R,188,R,73,R,115,R,0,R,0,R,0,R,301,R,114,R,187,R,23,R,6,R,17,R,65,R,30,R,35,R,4,R,2,R,2,A,,A,,A,,A,,2022
226091,12,4,3,R,12086,R,3129,R,8957,R,33,R,7,R,26,R,299,R,105,R,194,R,2846,R,564,R,2282,R,2542,R,594,R,1948,R,6,R,3,R,3,R,5172,R,1191,R,3981,R,279,R,55,R,224,R,137,R,41,R,96,R,772,R,569,R,203,R,0.0,A,,R,0.0,R,12086.0,2022
226091,19,-2,1,R,1122,R,421,R,701,R,4,R,1,R,3,R,38,R,19,R,19,R,301,R,102,R,199,R,246,R,99,R,147,R,1,R,0,R,1,R,473,R,178,R,295,R,34,R,13,R,21,R,13,R,4,R,9,R,12,R,5,R,7,A,,A,,A,,A,,2022
226091,20,-2,1,R,6656,R,2595,R,4061,R,23,R,10,R,13,R,335,R,161,R,174,R,1648,R,525,R,1123,R,1485,R,568,R,917,R,2,R,1,R,1,R,2787,R,1173,R,1614,R,221,R,80,R,141,R,105,R,49,R,56,R,50,R,28,R,22,A,,A,,A,,A,,2022
226091,21,-2,999,R,6040,R,2627,R,3413,R,17,R,8,R,9,R,311,R,151,R,160,R,1449,R,530,R,919,R,1193,R,462,R,731,R,2,R,2,R,0,R,2093,R,858,R,1235,R,173,R,70,R,103,R,155,R,71,R,84,R,647,R,475,R,172,A,,A,,A,,A,,2022
226091,22,-2,1,R,4858,R,2072,R,2786,R,15,R,8,R,7,R,280,R,138,R,142,R,1299,R,506,R,793,R,1088,R,447,R,641,R,2,R,2,R,0,R,1796,R,801,R,995,R,160,R,68,R,92,R,144,R,64,R,80,R,74,R,38,R,36,A,,A,,A,,A,,2022
226091,23,-2,1,R,4852,R,2071,R,2781,R,15,R,8,R,7,R,280,R,138,R,142,R,1299,R,506,R,793,R,1087,R,447,R,640,R,2,R,2,R,0,R,1795,R,801,R,994,R,160,R,68,R,92,R,143,R,64,R,79,R,71,R,37,R,34,A,,A,,A,,A,,2022
226091,24,-2,1,R,1435,R,634,R,801,R,4,R,3,R,1,R,65,R,33,R,32,R,471,R,186,R,285,R,326,R,143,R,183,R,1,R,1,R,0,R,400,R,188,R,212,R,53,R,28,R,25,R,96,R,43,R,53,R,19,R,9,R,10,A,,A,,A,,A,,2022
226091,25,-2,1,R,3417,R,1437,R,1980,R,11,R,5,R,6,R,215,R,105,R,110,R,828,R,320,R,508,R,761,R,304,R,457,R,1,R,1,R,0,R,1395,R,613,R,782,R,107,R,40,R,67,R,47,R,21,R,26,R,52,R,28,R,24,A,,A,,A,,A,,2022
226091,31,-2,1,R,6,R,1,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,R,1,R,2,A,,A,,A,,A,,2022
226091,32,-2,3,R,1182,R,555,R,627,R,2,R,0,R,2,R,31,R,13,R,18,R,150,R,24,R,126,R,105,R,15,R,90,R,0,R,0,R,0,R,297,R,57,R,240,R,13,R,2,R,11,R,11,R,7,R,4,R,573,R,437,R,136,A,,A,,A,,A,,2022
226091,39,-2,1,R,408,R,187,R,221,R,0,R,0,R,0,R,13,R,8,R,5,R,113,R,47,R,66,R,85,R,44,R,41,R,0,R,0,R,0,R,175,R,77,R,98,R,12,R,7,R,5,R,1,R,0,R,1,R,9,R,4,R,5,A,,A,,A,,A,,2022
226091,40,-2,1,R,3009,R,1250,R,1759,R,11,R,5,R,6,R,202,R,97,R,105,R,715,R,273,R,442,R,676,R,260,R,416,R,1,R,1,R,0,R,1220,R,536,R,684,R,95,R,33,R,62,R,46,R,21,R,25,R,43,R,24,R,19,A,,A,,A,,A,,2022
226091,41,-2,999,R,16189,R,4527,R,11662,R,48,R,13,R,35,R,475,R,185,R,290,R,3949,R,891,R,3058,R,3652,R,1045,R,2607,R,8,R,3,R,5,R,7126,R,2034,R,5092,R,443,R,114,R,329,R,274,R,102,R,172,R,214,R,140,R,74,A,,A,,A,,A,,2022
226091,42,-2,1,R,5285,R,1953,R,3332,R,17,R,6,R,11,R,207,R,93,R,114,R,1253,R,351,R,902,R,1215,R,466,R,749,R,2,R,0,R,2,R,2251,R,900,R,1351,R,177,R,61,R,116,R,148,R,68,R,80,R,15,R,8,R,7,A,,A,,A,,A,,2022
226091,43,-2,1,R,4627,R,1704,R,2923,R,17,R,6,R,11,R,167,R,78,R,89,R,1210,R,341,R,869,R,1028,R,393,R,635,R,2,R,0,R,2,R,1951,R,786,R,1165,R,154,R,55,R,99,R,84,R,38,R,46,R,14,R,7,R,7,A,,A,,A,,A,,2022
226091,44,-2,1,R,266,R,125,R,141,R,1,R,0,R,1,R,9,R,3,R,6,R,89,R,34,R,55,R,58,R,30,R,28,R,0,R,0,R,0,R,86,R,48,R,38,R,6,R,2,R,4,R,13,R,6,R,7,R,4,R,2,R,2,A,,A,,A,,A,,2022
226091,45,-2,1,R,4361,R,1579,R,2782,R,16,R,6,R,10,R,158,R,75,R,83,R,1121,R,307,R,814,R,970,R,363,R,607,R,2,R,0,R,2,R,1865,R,738,R,1127,R,148,R,53,R,95,R,71,R,32,R,39,R,10,R,5,R,5,A,,A,,A,,A,,2022
226091,51,-2,1,R,658,R,249,R,409,R,0,R,0,R,0,R,40,R,15,R,25,R,43,R,10,R,33,R,187,R,73,R,114,R,0,R,0,R,0,R,300,R,114,R,186,R,23,R,6,R,17,R,64,R,30,R,34,R,1,R,1,R,0,A,,A,,A,,A,,2022
226091,52,-2,3,R,10904,R,2574,R,8330,R,31,R,7,R,24,R,268,R,92,R,176,R,2696,R,540,R,2156,R,2437,R,579,R,1858,R,6,R,3,R,3,R,4875,R,1134,R,3741,R,266,R,53,R,213,R,126,R,34,R,92,R,199,R,132,R,67,A,,A,,A,,A,,2022
226091,59,-2,1,R,714,R,234,R,480,R,4,R,1,R,3,R,25,R,11,R,14,R,188,R,55,R,133,R,161,R,55,R,106,R,1,R,0,R,1,R,298,R,101,R,197,R,22,R,6,R,16,R,12,R,4,R,8,R,3,R,1,R,2,A,,A,,A,,A,,2022
226091,60,-2,1,R,3647,R,1345,R,2302,R,12,R,5,R,7,R,133,R,64,R,69,R,933,R,252,R,681,R,809,R,308,R,501,R,1,R,0,R,1,R,1567,R,637,R,930,R,126,R,47,R,79,R,59,R,28,R,31,R,7,R,4,R,3,A,,A,,A,,A,,2022
226107,1,1,999,R,3301,R,963,R,2338,R,11,R,5,R,6,R,48,R,14,R,34,R,600,R,103,R,497,R,356,R,126,R,230,R,0,R,0,R,0,R,2270,R,711,R,1559,R,0,R,0,R,0,R,15,R,4,R,11,R,1,R,0,R,1,R,0.0,A,,R,0.0,R,3301.0,2022
226107,2,2,1,R,3301,R,963,R,2338,R,11,R,5,R,6,R,48,R,14,R,34,R,600,R,103,R,497,R,356,R,126,R,230,R,0,R,0,R,0,R,2270,R,711,R,1559,R,0,R,0,R,0,R,15,R,4,R,11,R,1,R,0,R,1,R,0.0,A,,R,0.0,R,3301.0,2022
226107,3,-2,1,R,2281,R,611,R,1670,R,8,R,5,R,3,R,30,R,10,R,20,R,497,R,67,R,430,R,213,R,80,R,133,R,0,R,0,R,0,R,1518,R,445,R,1073,R,0,R,0,R,0,R,14,R,4,R,10,R,1,R,0,R,1,A,,A,,A,,A,,2022
226107,4,-2,1,R,378,R,157,R,221,R,2,R,0,R,2,R,1,R,0,R,1,R,42,R,9,R,33,R,49,R,29,R,20,R,0,R,0,R,0,R,280,R,118,R,162,R,0,R,0,R,0,R,4,R,1,R,3,R,0,R,0,R,0,A,,A,,A,,A,,2022
226107,5,-2,1,R,1903,R,454,R,1449,R,6,R,5,R,1,R,29,R,10,R,19,R,455,R,58,R,397,R,164,R,51,R,113,R,0,R,0,R,0,R,1238,R,327,R,911,R,0,R,0,R,0,R,10,R,3,R,7,R,1,R,0,R,1,A,,A,,A,,A,,2022
226107,11,-2,1,R,1020,R,352,R,668,R,3,R,0,R,3,R,18,R,4,R,14,R,103,R,36,R,67,R,143,R,46,R,97,R,0,R,0,R,0,R,752,R,266,R,486,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,A,,A,,A,,A,,2022
226107,19,-2,1,R,292,R,78,R,214,R,0,R,0,R,0,R,10,R,6,R,4,R,82,R,10,R,72,R,34,R,14,R,20,R,0,R,0,R,0,R,162,R,47,R,115,R,0,R,0,R,0,R,4,R,1,R,3,R,0,R,0,R,0,A,,A,,A,,A,,2022
226107,20,-2,1,R,1611,R,376,R,1235,R,6,R,5,R,1,R,19,R,4,R,15,R,373,R,48,R,325,R,130,R,37,R,93,R,0,R,0,R,0,R,1076,R,280,R,796,R,0,R,0,R,0,R,6,R,2,R,4,R,1,R,0,R,1,A,,A,,A,,A,,2022
226107,21,-2,999,R,1261,R,367,R,894,R,3,R,2,R,1,R,18,R,5,R,13,R,243,R,44,R,199,R,131,R,54,R,77,R,0,R,0,R,0,R,861,R,259,R,602,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0,A,,A,,A,,A,,2022
226107,22,-2,1,R,1261,R,367,R,894,R,3,R,2,R,1,R,18,R,5,R,13,R,243,R,44,R,199,R,131,R,54,R,77,R,0,R,0,R,0,R,861,R,259,R,602,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0,A,,A,,A,,A,,2022
226107,23,-2,1,R,1196,R,348,R,848,R,3,R,2,R,1,R,15,R,5,R,10,R,228,R,37,R,191,R,119,R,53,R,66,R,0,R,0,R,0,R,826,R,248,R,578,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0,A,,A,,A,,A,,2022
226107,24,-2,1,R,274,R,116,R,158,R,1,R,0,R,1,R,0,R,0,R,0,R,28,R,8,R,20,R,37,R,23,R,14,R,0,R,0,R,0,R,206,R,84,R,122,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,A,,A,,A,,A,,2022
226107,25,-2,1,R,922,R,232,R,690,R,2,R,2,R,0,R,15,R,5,R,10,R,200,R,29,R,171,R,82,R,30,R,52,R,0,R,0,R,0,R,620,R,164,R,456,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0,A,,A,,A,,A,,2022
226107,31,-2,1,R,65,R,19,R,46,R,0,R,0,R,0,R,3,R,0,R,3,R,15,R,7,R,8,R,12,R,1,R,11,R,0,R,0,R,0,R,35,R,11,R,24,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,2022
226107,39,-2,1,R,140,R,39,R,101,R,0,R,0,R,0,R,6,R,4,R,2,R,34,R,6,R,28,R,19,R,7,R,12,R,0,R,0,R,0,R,79,R,21,R,58,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,A,,A,,A,,A,,2022
226107,40,-2,1,R,782,R,193,R,589,R,2,R,2,R,0,R,9,R,1,R,8,R,166,R,23,R,143,R,63,R,23,R,40,R,0,R,0,R,0,R,541,R,143,R,398,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,A,,A,,A,,A,,2022
226107,41,-2,999,R,2040,R,596,R,1444,R,8,R,3,R,5,R,30,R,9,R,21,R,357,R,59,R,298,R,225,R,72,R,153,R,0,R,0,R,0,R,1409,R,452,R,957,R,0,R,0,R,0,R,10,R,1,R,9,R,1,R,0,R,1,A,,A,,A,,A,,2022
