UNITID,CIPCODE,MAJORNUM,AWLEVEL,XCTOTALT,CTOTALT,XCTOTALM,CTOTALM,XCTOTALW,CTOTALW,XCAIANT,CAIANT,XCAIANM,CAIANM,XCAIANW,CAIANW,XCASIAT,CASIAT,XCASIAM,CASIAM,XCASIAW,CASIAW,XCBKAAT,CBKAAT,XCBKAAM,CBKAAM,XCBKAAW,CBKAAW,XCHISPT,CHISPT,XCHISPM,CHISPM,XCHISPW,CHISPW,XCNHPIT,CNHPIT,XCNHPIM,CNHPIM,XCNHPIW,CNHPIW,XCWHITT,CWHITT,XCWHITM,CWHITM,XCWHITW,CWHITW,XC2MORT,C2MORT,XC2MORM,C2MORM,XC2MORW,C2MORW,XCUNKNT,CUNKNT,XCUNKNM,CUNKNM,XCUNKNW,CUNKNW,XCNRALT,CNRALT,XCNRALM,CNRALM,XCNRALW,CNRALW,YEAR
222567,11.1003,1,2,R,8,R,5,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,4,R,2,R,2,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,11.1003,1,3,R,8,R,5,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,4,R,2,R,2,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,11.1003,1,21,R,15,R,8,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,3,R,2,R,5,R,2,R,3,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,12.0503,1,2,R,13,R,12,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,5,R,4,R,1,R,0,R,0,R,0,R,5,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,2025
222567,12.0503,1,3,R,8,R,6,R,2,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,4,R,2,R,2,R,0,R,0,Z,0,R,3,R,3,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,1,R,1,Z,0,2025
222567,12.0503,1,21,R,18,R,12,R,6,R,0,R,0,R,0,R,0,R,0,Z,0,R,3,R,1,R,2,R,11,R,7,R,4,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,2025
222567,13.1205,1,3,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,13.121,1,3,R,12,R,0,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,0,R,7,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,2025
222567,14.1901,1,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,15.1301,1,2,R,13,R,10,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,6,R,3,Z,0,Z,0,Z,0,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,15.1301,1,3,R,10,R,7,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,15.1301,1,21,R,17,R,13,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,6,R,3,Z,0,Z,0,Z,0,R,7,R,6,R,1,R,0,R,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,2025
222567,19.0706,1,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,19.0706,1,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,19.0706,1,21,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,22.0302,1,2,R,13,R,2,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,2025
222567,22.0302,1,3,R,10,R,2,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,24.0102,1,3,R,407,R,154,R,253,Z,0,Z,0,Z,0,R,53,R,17,R,36,R,57,R,16,R,41,R,152,R,55,R,97,R,1,R,1,Z,0,R,121,R,56,R,65,R,0,R,0,R,0,R,22,R,8,R,14,R,1,R,1,Z,0,2025
222567,26.0101,1,3,R,1,R,1,R,0,Z,0,Z,0,Z,0,R,1,R,1,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,26.0101,1,20,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,26.0101,1,21,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,27.0101,1,3,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,31.0501,1,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,40.0101,1,3,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,40.0801,1,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,41.0301,1,2,R,67,R,55,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,R,6,Z,0,R,34,R,25,R,9,Z,0,Z,0,Z,0,R,25,R,22,R,3,R,0,R,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,2025
222567,41.0301,1,3,R,28,R,24,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,15,R,12,R,3,Z,0,Z,0,Z,0,R,12,R,11,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,42.0101,1,3,R,20,R,2,R,18,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,Z,0,R,2,R,6,R,1,R,5,Z,0,Z,0,Z,0,R,10,R,1,R,9,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,2025
222567,43.0104,1,3,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,43.0104,1,20,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,43.0104,1,21,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,43.0107,1,3,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,43.0107,1,21,R,35,R,30,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,14,R,13,R,1,R,1,R,1,Z,0,R,14,R,10,R,4,R,0,R,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,2025
222567,45.1101,1,3,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,0,Z,0,R,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,2025
222567,47.0604,1,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,47.0604,1,3,R,5,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,4,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,47.0604,1,21,R,12,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,7,Z,0,Z,0,Z,0,Z,0,R,4,R,4,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,2025
222567,48.0508,1,2,R,13,R,11,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,6,R,1,Z,0,Z,0,Z,0,R,5,R,5,Z,0,R,0,Z,0,R,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,2025
222567,48.0508,1,3,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,0,Z,0,R,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,2025
222567,48.0508,1,21,R,19,R,17,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,14,R,12,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,50.0501,1,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,50.0701,1,3,R,9,Z,0,R,9,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,0,Z,0,R,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,2025
222567,50.0901,1,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,50.0901,1,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,50.0901,1,21,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,50.0903,1,3,R,6,R,5,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,51.0,1,3,R,66,R,15,R,51,Z,0,Z,0,Z,0,R,20,R,9,R,11,R,5,R,1,R,4,R,28,R,4,R,24,Z,0,Z,0,Z,0,R,10,Z,0,R,10,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,R,1,R,1,2025
222567,51.0701,1,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,51.0701,1,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,51.0707,1,2,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,51.0707,1,3,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,51.0805,1,2,R,17,R,1,R,16,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,1,Z,0,R,1,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,51.0805,1,3,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,51.0805,1,21,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,51.0903,1,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,51.0903,1,3,R,15,Z,0,R,15,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,R,7,Z,0,R,7,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,2025
222567,51.0903,1,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,51.0904,1,2,R,7,R,3,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,2025
222567,51.0904,1,3,R,8,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,51.0904,1,21,R,48,R,29,R,19,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,Z,0,R,1,R,17,R,13,R,4,Z,0,Z,0,Z,0,R,27,R,13,R,14,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,2025
222567,51.0908,1,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,51.0908,1,3,R,11,R,2,R,9,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,2025
222567,51.0908,1,21,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,51.091,1,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,51.091,1,3,R,15,R,6,R,9,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,9,R,2,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,51.091,1,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,51.091,1,21,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,51.1501,1,2,R,33,R,26,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,R,6,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,23,R,16,R,7,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,2025
222567,51.1501,1,3,R,13,R,10,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,9,R,6,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,51.1501,1,20,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,51.1502,1,3,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2025
222567,51.3801,1,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,51.3801,1,3,R,83,R,16,R,67,Z,0,Z,0,Z,0,R,12,R,3,R,9,R,11,R,2,R,9,R,31,R,7,R,24,Z,0,Z,0,Z,0,R,21,R,4,R,17,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,5,Z,0,R,5,2025
222567,51.3801,1,21,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,51.3901,1,2,R,21,R,3,R,18,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,6,Z,0,R,6,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,2025
222567,51.3902,1,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2025
222567,51.3902,1,21,R,80,R,11,R,69,Z,0,Z,0,Z,0,R,9,R,2,R,7,R,14,R,2,R,12,R,31,R,5,R,26,Z,0,Z,0,Z,0,R,17,Z,0,R,17,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,7,R,2,R,5,2025
